,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet_x,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet_y,sentiment
80,1418729499441704964,1418729499441704964,2021-07-24 08:27:26 China Standard Time,2021-07-24,08:27:26,800,1033761461699571712,cryptobull2020,CryptoBull,,Hit LIKE if #XRP is your biggest bag 🚀,en,[],[],[],38,50,1700,['xrp'],[],https://twitter.com/CryptoBull2020/status/1418729499441704964,False,,0,,,,,,,,[],,,,,Hit LIKE if #XRP is your biggest bag 🚀,0
81,1418729180519301124,1418729180519301124,2021-07-24 08:26:10 China Standard Time,2021-07-24,08:26:10,800,900117602269253633,bakuagecoin,SACHI＠🔺とんがりコイナー⏫,,#XRP 日足  4時間足の雲は抜け気配なので、本日の上昇余地は0.68付近まで👁  手前の200MAでやられると0.63で揉み合うかも📈📉  日足200MAはまだ上向きなのは、ワンチャンあると見てます (日足レベルの範囲では)  https://t.co/1QTUlgIH94,ja,[],[],['https://pbs.twimg.com/media/E7BWq4lVgAAfgwT.jpg'],1,4,91,['xrp'],[],https://twitter.com/bakuagecoin/status/1418729180519301124,False,,1,https://pbs.twimg.com/media/E7BWq4lVgAAfgwT.jpg,,,,,,,[],,,,,#XRP 日足  4時間足の雲は抜け気配なので、本日の上昇余地は0.68付近まで👁  手前の200MAでやられると0.63で揉み合うかも📈📉  日足200MAはまだ上向きなのは、ワンチャンあると見てます (日足レベルの範囲では)  https://t.co/1QTUlgIH94,10
82,1418724343245426688,1418364383256891395,2021-07-24 08:06:56 China Standard Time,2021-07-24,08:06:56,800,2680350607,haydentiff,𝚃𝚒𝚏𝚏𝚊𝚗𝚢 𝙷𝚊𝚢𝚍𝚎𝚗,,"@D2BMTM @goodboysupreme1 #XRP as a bridge currency only made sense when everything was going to be on-ledger. On the ledger, every currency is liquid to XRP, so every currency would also be liquid to every other currency. But off the ledger, where everything actually takes place, $USD has that role.  https://t.co/jXfb9UaK2I",en,[],[],['https://pbs.twimg.com/media/E7BSRMdXIAAlfRb.jpg'],2,4,14,['xrp'],['usd'],https://twitter.com/haydentiff/status/1418724343245426688,False,,1,https://pbs.twimg.com/media/E7BSRMdXIAAlfRb.jpg,,,,,,,"[{'screen_name': 'D2BMTM', 'name': 'D2BMTM🛫', 'id': '1482720679'}, {'screen_name': 'goodboysupreme1', 'name': 'goodboysupreme', 'id': '1391814177765924867'}]",,,,,"@D2BMTM @goodboysupreme1 #XRP as a bridge currency only made sense when everything was going to be on-ledger. On the ledger, every currency is liquid to XRP, so every currency would also be liquid to every other currency. But off the ledger, where everything actually takes place, $USD has that role.  https://t.co/jXfb9UaK2I",0
83,1418719216321155076,1418719216321155076,2021-07-24 07:46:34 China Standard Time,2021-07-24,07:46:34,800,1110208154787368961,dejuanleemartin,Uncle xrp,,🤫Goodbye $0.51 ....you’ll be missed by many #xrp,en,[],[],[],29,27,632,['xrp'],[],https://twitter.com/DejuanLeeMartin/status/1418719216321155076,False,,0,,,,,,,,[],,,,,🤫Goodbye $0.51 ....you’ll be missed by many #xrp,0
84,1418717145538641925,1418717145538641925,2021-07-24 07:38:20 China Standard Time,2021-07-24,07:38:20,800,1033761461699571712,cryptobull2020,CryptoBull,,#XRP will be trading above $10 in 2021!,en,[],[],[],156,109,1611,['xrp'],[],https://twitter.com/CryptoBull2020/status/1418717145538641925,False,,0,,,,,,,,[],,,,,#XRP will be trading above $10 in 2021!,1
85,1418678751529820161,1418678751529820161,2021-07-24 05:05:46 China Standard Time,2021-07-24,05:05:46,800,802258152301285376,blebrock92,BLB,,Bring on double digits already! We’re ready! #XRP,en,[],[],[],14,8,169,['xrp'],[],https://twitter.com/blebrock92/status/1418678751529820161,False,,0,,,,,,,,[],,,,,Bring on double digits already! We’re ready! #XRP,1
86,1418677989009731588,1418677989009731588,2021-07-24 05:02:44 China Standard Time,2021-07-24,05:02:44,800,33457664,stedas,XRP_Cro,,"""Money can’t buy you happiness, but XRP can..."" - XRP holder  #xrp  https://t.co/GMaLr8SCm7",en,[],[],['https://pbs.twimg.com/media/E69__vAWEAEdx7u.jpg'],28,75,655,['xrp'],[],https://twitter.com/stedas/status/1418677989009731588,False,,1,https://pbs.twimg.com/media/E69__vAWEAEdx7u.jpg,,,,,,,[],,,,,"""Money can’t buy you happiness, but XRP can..."" - XRP holder  #xrp  https://t.co/GMaLr8SCm7",1
87,1418673595715293185,1418673595715293185,2021-07-24 04:45:17 China Standard Time,2021-07-24,04:45:17,800,39090194,xrpnews_,XRP Researcher | XRP Investor | XRP BULL,,"Can you fancy little token do this?  33,954 transactions were issued on the #XRP Ledger in the last hour  @xrp1ntel",en,"[{'screen_name': 'xrp1ntel', 'name': 'xrp1ntel', 'id': '1113883622673612803'}]",[],[],12,25,194,['xrp'],[],https://twitter.com/XRPNews_/status/1418673595715293185,False,,0,,,,,,,,[],,,,,"Can you fancy little token do this?  33,954 transactions were issued on the #XRP Ledger in the last hour  @xrp1ntel",1
88,1418667706253991937,1418667706253991937,2021-07-24 04:21:53 China Standard Time,2021-07-24,04:21:53,800,1131600862118338561,mrusecase1,MrUseCase,,I will not sell a single #XRP until the prior ath doubles…,en,[],[],[],13,7,94,['xrp'],[],https://twitter.com/MrUseCase1/status/1418667706253991937,False,,0,,,,,,,,[],,,,,I will not sell a single #XRP until the prior ath doubles…,1
89,1418665550868324352,1418665550868324352,2021-07-24 04:13:19 China Standard Time,2021-07-24,04:13:19,800,1033739483609481216,1crypticpoet,The Cryptic Poet,,#XRP  https://t.co/8D06DlEavx,und,[],[],['https://pbs.twimg.com/media/E7AczIkWEAISyOF.jpg'],31,87,659,['xrp'],[],https://twitter.com/1CrypticPoet/status/1418665550868324352,False,,1,https://pbs.twimg.com/media/E7AczIkWEAISyOF.jpg,,,,,,,[],,,,,#XRP  https://t.co/8D06DlEavx,0
90,1418663329627656195,1418663329627656195,2021-07-24 04:04:29 China Standard Time,2021-07-24,04:04:29,800,1071116798638997504,maxxrpbtc,🔥🔥🔥🐺GERI & FREKI🐺🔥🔥🔥,,#xrp $xrp,und,[],[],[],0,3,6,['xrp'],['xrp'],https://twitter.com/maxxrpbtc/status/1418663329627656195,False,https://twitter.com/filanlaw/status/1418650875866849288,0,,,,,,,,[],,,,,#xrp $xrp,0
91,1418662824390320130,1418662824390320130,2021-07-24 04:02:29 China Standard Time,2021-07-24,04:02:29,800,1033761461699571712,cryptobull2020,CryptoBull,,"New ATH close for the Dow Jones. While the stock market is on fire with high volatility, the crypto market is sitting flat. All the greed from the stock market will spill over into #XRP and other digital assets eventually 🚀  https://t.co/CQBOA3bid1",en,[],[],['https://pbs.twimg.com/media/E7AaUYVXEAIU3r5.jpg'],7,15,179,['xrp'],[],https://twitter.com/CryptoBull2020/status/1418662824390320130,False,,1,https://pbs.twimg.com/media/E7AaUYVXEAIU3r5.jpg,,,,,,,[],,,,,"New ATH close for the Dow Jones. While the stock market is on fire with high volatility, the crypto market is sitting flat. All the greed from the stock market will spill over into #XRP and other digital assets eventually 🚀  https://t.co/CQBOA3bid1",1
92,1418647034358378496,1418647034358378496,2021-07-24 02:59:44 China Standard Time,2021-07-24,02:59:44,800,297012999,leerzeit,Stefan W. Huber 💫,,Is there actually any confused mind left that believes in an SEC victory? #XRP,en,[],[],[],60,39,580,['xrp'],[],https://twitter.com/Leerzeit/status/1418647034358378496,False,,0,,,,,,,,[],,,,,Is there actually any confused mind left that believes in an SEC victory? #XRP,0
93,1418640690494550017,1418640690494550017,2021-07-24 02:34:32 China Standard Time,2021-07-24,02:34:32,800,1033761461699571712,cryptobull2020,CryptoBull,,"#XRP to $5.96 by September 6, if previous pattern repeats.  https://t.co/yKrjjLIMJG",en,[],[],['https://pbs.twimg.com/media/E7AGMDZXsAsDD7O.jpg'],76,126,886,['xrp'],[],https://twitter.com/CryptoBull2020/status/1418640690494550017,False,,1,https://pbs.twimg.com/media/E7AGMDZXsAsDD7O.jpg,,,,,,,[],,,,,"#XRP to $5.96 by September 6, if previous pattern repeats.  https://t.co/yKrjjLIMJG",0
94,1418622017260163078,1418622017260163078,2021-07-24 01:20:20 China Standard Time,2021-07-24,01:20:20,800,1355552817155616770,xrpxlmxdc01,Bullish Ripple,,"Pomp is on the Board of Directors of @BlockFi, &amp; is now being accused of selling unregistered securities..after attacking @Ripple &amp; #XRP on the day of the Lawsuit.  https://t.co/Ovocnsg95X",en,"[{'screen_name': 'blockfi', 'name': 'blockfi', 'id': '933113177197264896'}, {'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}]",[],['https://pbs.twimg.com/media/E6_1NLqXMAkROKA.jpg'],77,149,743,['xrp'],[],https://twitter.com/xrpxlmxdc01/status/1418622017260163078,False,,1,https://pbs.twimg.com/media/E6_1NLqXMAkROKA.jpg,,,,,,,[],,,,,"Pomp is on the Board of Directors of @BlockFi, &amp; is now being accused of selling unregistered securities..after attacking @Ripple &amp; #XRP on the day of the Lawsuit.  https://t.co/Ovocnsg95X",-1
95,1418611040179286021,1418611040179286021,2021-07-24 00:36:43 China Standard Time,2021-07-24,00:36:43,800,944593203000500227,jaydee_757,JD,,"I always get hate messages from moonboys. My chart shows bearish and bullish targets. $XRP will succeed! #XRP is technically and fundamentally strong! I want it to succeed, trust me! Just be patient! ""Markets are a device for transferring money from the unpatient to the patient.""",en,[],[],[],13,8,106,['xrp'],['xrp'],https://twitter.com/jaydee_757/status/1418611040179286021,False,,0,,,,,,,,[],,,,,"I always get hate messages from moonboys. My chart shows bearish and bullish targets. $XRP will succeed! #XRP is technically and fundamentally strong! I want it to succeed, trust me! Just be patient! ""Markets are a device for transferring money from the unpatient to the patient.""",1
96,1418610223506415622,1418610223506415622,2021-07-24 00:33:28 China Standard Time,2021-07-24,00:33:28,800,946431618444677120,cryptoamb,AMBCrypto,,Here’s what traders might be missing about #XRP’s price action   https://t.co/eDeWO4nVRE,en,[],['https://ambcrypto.com/heres-what-traders-might-be-missing-about-xrps-price-action/'],[],0,3,4,['xrp'],[],https://twitter.com/CryptoAmb/status/1418610223506415622,False,,0,,,,,,,,[],,,,,Here’s what traders might be missing about #XRP’s price action   https://t.co/eDeWO4nVRE,0
97,1418598198499856388,1418598198499856388,2021-07-23 23:45:41 China Standard Time,2021-07-23,23:45:41,800,259302000,thedavey92,XRP Dave Ⓥ⚡🎋 🇬🇧 ☕ 💎👐,,"@JohnEDeaton1  During the time of the lawsuit. Moneygram was TOLD to amend the report by the @SECGov  to file XRP earnings as a contra operating expenses. Surly if we had ""Fair Notice"" the SEC would have stopped @moneygram from selling #XRP.   https://t.co/kGrRorqH6j",en,"[{'screen_name': 'secgov', 'name': 'sec', 'id': '18481050'}, {'screen_name': 'moneygram', 'name': 'moneygram international', 'id': '479911564'}]",['https://invezz.com/news/2020/02/25/moneygram-financial-report-classifies-11-3m-received-from-ripple-as-contra-expense/'],[],6,29,98,['xrp'],[],https://twitter.com/TheDavey92/status/1418598198499856388,False,,0,,,,,,,,[],,,,,"@JohnEDeaton1  During the time of the lawsuit. Moneygram was TOLD to amend the report by the @SECGov  to file XRP earnings as a contra operating expenses. Surly if we had ""Fair Notice"" the SEC would have stopped @moneygram from selling #XRP.   https://t.co/kGrRorqH6j",0
98,1418587361475272706,1418587361475272706,2021-07-23 23:02:37 China Standard Time,2021-07-23,23:02:37,800,39090194,xrpnews_,XRP Researcher | XRP Investor | XRP BULL,,Hold #xrp and be handsomely rewarded later,en,[],[],[],11,32,417,['xrp'],[],https://twitter.com/XRPNews_/status/1418587361475272706,False,,0,,,,,,,,[],,,,,Hold #xrp and be handsomely rewarded later,1
99,1418571607346356229,1418571607346356229,2021-07-23 22:00:01 China Standard Time,2021-07-23,22:00:01,800,745369462644346880,cryptotaxfixer,Clinton Donnelly,,"This white paper will show that the Spark Token distribution will not be a gratuitous transfer if the recipient (the donee) is not a partner or shareholder of the Flare Networks company, nor have another relationship with a partner or shareholder. https://t.co/Bz77eh7CkE  #XRP",en,[],['https://www.cryptotaxaudit.com/blog/Is-The-Spark-Token-Distribution-A-Taxable-Gratuitous-Transfer'],[],3,4,20,['xrp'],[],https://twitter.com/CryptoTaxFixer/status/1418571607346356229,False,,0,,,,,,,,[],,,,,"This white paper will show that the Spark Token distribution will not be a gratuitous transfer if the recipient (the donee) is not a partner or shareholder of the Flare Networks company, nor have another relationship with a partner or shareholder. https://t.co/Bz77eh7CkE  #XRP",0
100,1418571405361401859,1418571405361401859,2021-07-23 21:59:13 China Standard Time,2021-07-23,21:59:13,800,930453075457921029,ripplexrpie,JackTheRippler🤫🐻🏦,,Doubters:  - The Internet is not the future!  - Amazon is not the future!  - Ebay is not the future!  - Spotify is not the future!  - Netflix is not the future!  - Crypto is not the future! #XRP  They missed everything...,en,[],[],[],30,125,734,['xrp'],[],https://twitter.com/RippleXrpie/status/1418571405361401859,False,,0,,,,,,,,[],,,,,Doubters:  - The Internet is not the future!  - Amazon is not the future!  - Ebay is not the future!  - Spotify is not the future!  - Netflix is not the future!  - Crypto is not the future! #XRP  They missed everything...,-1
101,1418559422490677253,1418559422490677253,2021-07-23 21:11:36 China Standard Time,2021-07-23,21:11:36,800,1131600862118338561,mrusecase1,MrUseCase,,Soon 2 will look like 1 IMO…How soon you ask? No f’n idea. Maybe October it starts 🤷🏻‍♂️ #XRP  https://t.co/yy3qc4wKEa,en,[],[],['https://pbs.twimg.com/media/E6-8Q0_WQAQUbaC.jpg'],7,3,32,['xrp'],[],https://twitter.com/MrUseCase1/status/1418559422490677253,False,,1,https://pbs.twimg.com/media/E6-8Q0_WQAQUbaC.jpg,,,,,,,[],,,,,Soon 2 will look like 1 IMO…How soon you ask? No f’n idea. Maybe October it starts 🤷🏻‍♂️ #XRP  https://t.co/yy3qc4wKEa,0
102,1418558076957900804,1418558076957900804,2021-07-23 21:06:15 China Standard Time,2021-07-23,21:06:15,800,604946013,workingmoneych,Working Money 💰,,"""With limited use cases, crypto assets by definition WILL NOT BE VALUABLE...""  ~Mark Carney  We know where the value lies... #XRP baby. 😎👍 📺 WATCH  https://t.co/UnypuLxTVf  https://t.co/igq8LroI5N",en,[],['https://youtu.be/baM2MMvtT5w'],['https://pbs.twimg.com/media/E6-6-dkWEAE-9jg.jpg'],4,15,80,['xrp'],[],https://twitter.com/WorkingMoneyCH/status/1418558076957900804,False,,1,https://pbs.twimg.com/media/E6-6-dkWEAE-9jg.jpg,,,,,,,[],,,,,"""With limited use cases, crypto assets by definition WILL NOT BE VALUABLE...""  ~Mark Carney  We know where the value lies... #XRP baby. 😎👍 📺 WATCH  https://t.co/UnypuLxTVf  https://t.co/igq8LroI5N",0
103,1418556995192381447,1418556995192381447,2021-07-23 21:01:57 China Standard Time,2021-07-23,21:01:57,800,1341748158242668544,ivipri2,MANDO - This is the way ! $XRP #XRP,, https://t.co/3lq3HxzGot  @thebearablebull @SirRobArtII1 @Kevin_Cage_ @XRP_Shark @tpoverton @XRP_OWL @XRPisOurFuture @Change_is_Gain @AlexCobb_ @JohnEDeaton1 @elonmusk @PeterVas6 @MackAttackXRP @maxxrpbtc @PhoeniXRPhoenix @PhoenixrisingXr $xrp #xrp,und,"[{'screen_name': 'thebearablebull', 'name': 'the bearable bull', 'id': '1102057144965316611'}, {'screen_name': 'sirrobartii1', 'name': '🧂🇨🇭robert art🇨🇭🧂', 'id': '1340704471656095748'}, {'screen_name': 'kevin_cage_', 'name': 'kevin cage', 'id': '999798685537062914'}, {'screen_name': 'xrp_shark', 'name': 'xrp_shark', 'id': '944348102001090560'}, {'screen_name': 'tpoverton', 'name': 'triston overton', 'id': '1321933576527556608'}, {'screen_name': 'xrp_owl', 'name': '🌋kingsolomon🌋', 'id': '4637858597'}, {'screen_name': 'xrpisourfuture', 'name': 'the chosen one', 'id': '1355377841991426051'}, {'screen_name': 'change_is_gain', 'name': 'change is gain', 'id': '4151445797'}, {'screen_name': 'alexcobb_', 'name': 'alex cobb | xrp リップル', 'id': '947567484533596160'}, {'screen_name': 'johnedeaton1', 'name': 'john e deaton', 'id': '1079853966681346048'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'petervas6', 'name': 'dj peter vas', 'id': '1033424347891937280'}, {'screen_name': 'mackattackxrp', 'name': '🇳🇱 mackattack xrp 🇳🇱', 'id': '1129664768753709056'}, {'screen_name': 'maxxrpbtc', 'name': '🔥🔥🔥🐺geri & freki🐺🔥🔥🔥', 'id': '1071116798638997504'}, {'screen_name': 'phoenixrphoenix', 'name': 'xrphoenixrphoenixrp', 'id': '953090835549212672'}, {'screen_name': 'phoenixrisingxr', 'name': 'phoenixrising', 'id': '1346006756376231936'}]",['https://dailyhodl.com/2020/09/27/world-economic-forum-names-xrp-as-crypto-asset-most-relevant-in-central-bank-digital-currency-space/'],[],1,8,23,['xrp'],['xrp'],https://twitter.com/Ivipri2/status/1418556995192381447,False,,0,,,,,,,,[],,,,, https://t.co/3lq3HxzGot  @thebearablebull @SirRobArtII1 @Kevin_Cage_ @XRP_Shark @tpoverton @XRP_OWL @XRPisOurFuture @Change_is_Gain @AlexCobb_ @JohnEDeaton1 @elonmusk @PeterVas6 @MackAttackXRP @maxxrpbtc @PhoeniXRPhoenix @PhoenixrisingXr $xrp #xrp,0
104,1418538571477049351,1418538571477049351,2021-07-23 19:48:45 China Standard Time,2021-07-23,19:48:45,800,1356872678234181633,chart_ye,Chart Ye.,,Send full up only large mcfries $xrp #xrp  https://t.co/Ik5Q4f086q,en,[],[],['https://pbs.twimg.com/media/E6-pTw0UYAI4GCR.jpg'],11,4,50,['xrp'],['xrp'],https://twitter.com/chart_ye/status/1418538571477049351,False,,1,https://pbs.twimg.com/media/E6-pTw0UYAI4GCR.jpg,,,,,,,[],,,,,Send full up only large mcfries $xrp #xrp  https://t.co/Ik5Q4f086q,0
105,1418516144021901314,1418516144021901314,2021-07-23 18:19:38 China Standard Time,2021-07-23,18:19:38,800,1359669474769530882,universetwenty,XRP CAPTAIN 590,,Digital Currency to Soon Become Reality in India: RBI Working on 'Phased Introduction' #XRP,en,[],[],[],2,10,79,['xrp'],[],https://twitter.com/UniverseTwenty/status/1418516144021901314,False,,0,,,,,,,,[],,,,,Digital Currency to Soon Become Reality in India: RBI Working on 'Phased Introduction' #XRP,1
106,1418505841515188229,1418505841515188229,2021-07-23 17:38:41 China Standard Time,2021-07-23,17:38:41,800,951914108370202624,thexrpbully,Bully,,Can we get $0.18 #XRP one more time please? 😁,en,[],[],[],123,19,465,['xrp'],[],https://twitter.com/THEXRPBULLY/status/1418505841515188229,False,,0,,,,,,,,[],,,,,Can we get $0.18 #XRP one more time please? 😁,0
107,1418491912407769090,1418491912407769090,2021-07-23 16:43:20 China Standard Time,2021-07-23,16:43:20,800,1007614682931212288,sportsbetio_jp,スポーツベットアイオー,,"アルトコインドロップ企画、まだまだやってます💰 今週は7 /23- 25は #XRP で60,000円相当額を好きなゲームに賭けてプレイしましょう😊 毎週抽選で2名様にアルトコインで15,000円相当額をプレゼントします🎁✨詳細はコチラ👇",ja,[],[],[],0,9,17,['xrp'],[],https://twitter.com/Sportsbetio_JP/status/1418491912407769090,False,https://twitter.com/Sportsbetio_JP/status/1416663049046474761,0,,,,,,,,[],,,,,"アルトコインドロップ企画、まだまだやってます💰 今週は7 /23- 25は #XRP で60,000円相当額を好きなゲームに賭けてプレイしましょう😊 毎週抽選で2名様にアルトコインで15,000円相当額をプレゼントします🎁✨詳細はコチラ👇",0
108,1418469444523790340,1418469444523790340,2021-07-23 15:14:04 China Standard Time,2021-07-23,15:14:04,800,1340704471656095748,sirrobartii1,🧂🇨🇭Robert Art🇨🇭🧂,,Sometimes you just have to bullieve and great things start happening. $7-$13 #XRP. Tell a fren. Tell all your frens.🚀🚀🚀,en,[],[],[],24,49,586,['xrp'],[],https://twitter.com/SirRobArtII1/status/1418469444523790340,False,,0,,,,,,,,[],,,,,Sometimes you just have to bullieve and great things start happening. $7-$13 #XRP. Tell a fren. Tell all your frens.🚀🚀🚀,1
109,1418468230658723842,1418468230658723842,2021-07-23 15:09:14 China Standard Time,2021-07-23,15:09:14,800,1156074409767178240,xrp_archives,XRP Archive,,Who’s still HOLDING??   RETWEET IF YOUR READY FOR A HUGE #XRP PUMP  $XRP,en,[],[],[],12,60,250,['xrp'],['xrp'],https://twitter.com/XRP_Archives/status/1418468230658723842,False,,0,,,,,,,,[],,,,,Who’s still HOLDING??   RETWEET IF YOUR READY FOR A HUGE #XRP PUMP  $XRP,1
110,1418466104314376193,1418466104314376193,2021-07-23 15:00:47 China Standard Time,2021-07-23,15:00:47,800,1156074409767178240,xrp_archives,XRP Archive,,"I’m 22, I hold #XRP and have Diamond hands! 🤩💎🙌  $XRP",en,[],[],[],90,43,1004,['xrp'],['xrp'],https://twitter.com/XRP_Archives/status/1418466104314376193,False,,0,,,,,,,,[],,,,,"I’m 22, I hold #XRP and have Diamond hands! 🤩💎🙌  $XRP",0
111,1418464117896192001,1418464117896192001,2021-07-23 14:52:54 China Standard Time,2021-07-23,14:52:54,800,1156074409767178240,xrp_archives,XRP Archive,,#XRP wants to revisit $1.90  Yes or Nope?  $XRP,en,[],[],[],141,48,1233,['xrp'],['xrp'],https://twitter.com/XRP_Archives/status/1418464117896192001,False,,0,,,,,,,,[],,,,,#XRP wants to revisit $1.90  Yes or Nope?  $XRP,1
112,1418455405831745536,1418455405831745536,2021-07-23 14:18:17 China Standard Time,2021-07-23,14:18:17,800,1221630411475808256,mxrp007,MrG-XRP007,,"He who holds the keys, has the power!!  #XRP   Game over!!",en,[],[],[],0,2,45,['xrp'],[],https://twitter.com/MXrp007/status/1418455405831745536,False,,0,,,,,,,,[],,,,,"He who holds the keys, has the power!!  #XRP   Game over!!",1
113,1418441365076299782,1418441365076299782,2021-07-23 13:22:29 China Standard Time,2021-07-23,13:22:29,800,425276723,french_xrp,French XRP hodler,,#xrp - 1h chart 🚀🤷🏻‍♂️  https://t.co/xiEOJyyGvo,fr,[],[],['https://pbs.twimg.com/media/E69Q5uoWYAApahm.jpg'],1,3,16,['xrp'],[],https://twitter.com/French_XRP/status/1418441365076299782,False,,1,https://pbs.twimg.com/media/E69Q5uoWYAApahm.jpg,,,,,,,[],,,,,#xrp - 1h chart 🚀🤷🏻‍♂️  https://t.co/xiEOJyyGvo,0
114,1418439537836105730,1418439537836105730,2021-07-23 13:15:13 China Standard Time,2021-07-23,13:15:13,800,1156074409767178240,xrp_archives,XRP Archive,,The day that @elonmusk finally tweets about #XRP we will go beyond the moon 🚀🚀🚀  $XRP,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],9,3,51,['xrp'],['xrp'],https://twitter.com/XRP_Archives/status/1418439537836105730,False,,0,,,,,,,,[],,,,,The day that @elonmusk finally tweets about #XRP we will go beyond the moon 🚀🚀🚀  $XRP,0
115,1418437678421381127,1418437678421381127,2021-07-23 13:07:50 China Standard Time,2021-07-23,13:07:50,800,1156074409767178240,xrp_archives,XRP Archive,,Are you going to hold your #XRP if it goes to $5.00?   $XRP  YES        YES        YES 👇          👇          👇,en,[],[],[],89,69,1069,['xrp'],['xrp'],https://twitter.com/XRP_Archives/status/1418437678421381127,False,,0,,,,,,,,[],,,,,Are you going to hold your #XRP if it goes to $5.00?   $XRP  YES        YES        YES 👇          👇          👇,1
116,1418434541677473799,1418434541677473799,2021-07-23 12:55:22 China Standard Time,2021-07-23,12:55:22,800,1221630411475808256,mxrp007,MrG-XRP007,,We are here!!  The Storm....  #XRP...,en,[],[],[],5,7,52,['xrp'],[],https://twitter.com/MXrp007/status/1418434541677473799,False,,0,,,,,,,,[],,,,,We are here!!  The Storm....  #XRP...,1
117,1418433123214413827,1418433123214413827,2021-07-23 12:49:44 China Standard Time,2021-07-23,12:49:44,800,1355552817155616770,xrpxlmxdc01,Bullish Ripple,,#XRP to hit $589+ by EOY  https://t.co/C3DYsLV63L,en,[],[],['https://pbs.twimg.com/media/E69JaDsXsAEFQre.jpg'],19,24,164,['xrp'],[],https://twitter.com/xrpxlmxdc01/status/1418433123214413827,False,,1,https://pbs.twimg.com/media/E69JaDsXsAEFQre.jpg,,,,,,,[],,,,,#XRP to hit $589+ by EOY  https://t.co/C3DYsLV63L,1
118,1418425757517320193,1418425757517320193,2021-07-23 12:20:28 China Standard Time,2021-07-23,12:20:28,800,802258152301285376,blebrock92,BLB,,🤯🤯🤯 #XRP,und,[],[],[],2,6,28,['xrp'],[],https://twitter.com/blebrock92/status/1418425757517320193,False,https://twitter.com/xrp_productions/status/1418423140556763137,0,,,,,,,,[],,,,,🤯🤯🤯 #XRP,0
119,1418423140556763137,1418423140556763137,2021-07-23 12:10:04 China Standard Time,2021-07-23,12:10:04,800,1131352246573195264,xrp_productions,XRPayPaayy,,That 1000x is gonna feel great for us #XRP holders after all we’ve been through.,en,[],[],[],33,51,657,['xrp'],[],https://twitter.com/XRP_Productions/status/1418423140556763137,False,,0,,,,,,,,[],,,,,That 1000x is gonna feel great for us #XRP holders after all we’ve been through.,1
120,1418412913203761156,1418348204874207232,2021-07-23 11:29:26 China Standard Time,2021-07-23,11:29:26,800,285869396,davincij15,Davinci Jeremie,,"@TheMoonCarl I hate #xrp but I still own it cuz the majority can’t do research into a vax that goes into their body, they can’t do research into XRP’s long term effects.",en,[],[],[],30,18,314,['xrp'],[],https://twitter.com/Davincij15/status/1418412913203761156,False,,0,,,,,,,,"[{'screen_name': 'TheMoonCarl', 'name': 'The Moon', 'id': '978732571738755072'}]",,,,,"@TheMoonCarl I hate #xrp but I still own it cuz the majority can’t do research into a vax that goes into their body, they can’t do research into XRP’s long term effects.",0
121,1418383502182060034,1418383502182060034,2021-07-23 09:32:33 China Standard Time,2021-07-23,09:32:33,800,930453075457921029,ripplexrpie,JackTheRippler🤫🐻🏦,,"*𝗙𝗼𝗿 𝗮𝗹𝗹 𝗠𝗮𝗿𝗸𝗲𝘁 𝗖𝗮𝗽 𝗯𝗲𝗹𝗶𝗲𝘃𝗲𝗿𝘀*  Do you really think the CTO of Ripple doesn't understand how the crypto market works?  ""Add a multiplier""... × $120 #XRP  https://t.co/0AQJZ3jAWe",en,[],[],['https://pbs.twimg.com/media/E68cRzHX0AAl6He.jpg'],25,97,474,['xrp'],[],https://twitter.com/RippleXrpie/status/1418383502182060034,False,,1,https://pbs.twimg.com/media/E68cRzHX0AAl6He.jpg,,,,,,,[],,,,,"*𝗙𝗼𝗿 𝗮𝗹𝗹 𝗠𝗮𝗿𝗸𝗲𝘁 𝗖𝗮𝗽 𝗯𝗲𝗹𝗶𝗲𝘃𝗲𝗿𝘀*  Do you really think the CTO of Ripple doesn't understand how the crypto market works?  ""Add a multiplier""... × $120 #XRP  https://t.co/0AQJZ3jAWe",0
